title	date	link
Forever 21 Warns Shoppers of Payment Card Breach at Some Stores	November 15, 2017	https://thehackernews.com/2017/11/data-breach-forever21.html
Russian 'Fancy Bear' Hackers Using (Unpatched) Microsoft Office DDE Exploit	November 09, 2017	https://thehackernews.com/2017/11/apt28-office-dde-malware.html
Newly Uncovered 'SowBug' Cyber-Espionage Group Stealing Diplomatic Secrets Since 2015	November 07, 2017	https://thehackernews.com/2017/11/sowbug-hacking-group.html
US Identifies 6 Russian Government Officials Involved In DNC Hack	November 03, 2017	https://thehackernews.com/2017/11/dnc-email-russian-hackers.html
'LeakTheAnalyst' Hacker Who Claimed to Have Hacked FireEye Arrested	November 02, 2017	https://thehackernews.com/2017/11/fireeye-mandiant-hacker.html
Bad Rabbit: New Ransomware Attack Rapidly Spreading Across Europe	October 25, 2017	https://thehackernews.com/2017/10/bad-rabbit-ransomware-attack.html
DUHK Attack Lets Hackers Recover Encryption Key Used in VPNs & Web Sessions	October 24, 2017	https://thehackernews.com/2017/10/crack-prng-encryption-keys.html
New Rapidly-Growing IoT Botnet Threatens to Take Down the Internet	October 21, 2017	https://thehackernews.com/2017/10/iot-botnet-malware-attack.html
Microsoft Kept Secret That Its Bug-Tracking Database Was Hacked In 2013	October 17, 2017	https://thehackernews.com/2017/10/microsoft-bug-tracking-breach.html
Hackers Use New Flash Zero-Day Exploit to Distribute FinFisher Spyware	October 16, 2017	https://thehackernews.com/2017/10/flash-player-zero-day.html
Ukraine Police Warns of New NotPetya-Style Large Scale CyberAttack	October 14, 2017	https://thehackernews.com/2017/10/ukraine-notpetya-cyberattack.html
Scam Alert: Your Trusted Friends Can Hack Your Facebook Account	October 13, 2017	https://thehackernews.com/2017/10/facebook-account-hacking-scam.html
Warning: Millions Of P0rnHub Users Hit With Malvertising Attack	October 10, 2017	https://thehackernews.com/2017/10/online-malvertising-attack.html
U.S. Believes Russian Spies Used Kaspersky Antivirus to Steal NSA Secrets	October 06, 2017	https://thehackernews.com/2017/10/kaspersky-nsa-spying.html
FormBook—Cheap Password Stealing Malware Used In Targeted Attacks	October 06, 2017	https://thehackernews.com/2017/10/formbook-password-stealer.html
SEC Discloses Hackers Broke Into Edgar Corporate Filing System Last Year	September 21, 2017	https://thehackernews.com/2017/09/sec-corporate-filing-hack.html
CCleaner Malware Infects Big Tech Companies With Second Backdoor	September 21, 2017	https://thehackernews.com/2017/09/ccleaner-malware-hacking.html
APT33: Researchers Expose Iranian Hacking Group Linked to Destructive Malware	September 21, 2017	https://thehackernews.com/2017/09/apt33-iranian-hackers.html
Hacker Who Hacked US Spy Chief, FBI & CIA Director Gets 5-Year in Prison	September 09, 2017	https://thehackernews.com/2017/09/crackas-with-attitude-hackers.html
Dragonfly 2.0: Hacking Group Infiltrated European and US Power Facilities	September 07, 2017	https://thehackernews.com/2017/09/dragonfly-energy-hacking.html
Critical Flaw in Apache Struts2 Lets Hackers Take Over Web Servers	September 06, 2017	https://thehackernews.com/2017/09/apache-struts-vulnerability.html
Taringa: Over 28 Million Users' Data Exposed in Massive Data Breach	September 04, 2017	https://thehackernews.com/2017/09/taringa-data-breach-hacking.html
Gazer: A New Backdoor Targets Ministries and Embassies Worldwide	August 30, 2017	https://thehackernews.com/2017/08/gazer-backdoor-malware.html
Beware of Windows/MacOS/Linux Virus Spreading Through Facebook Messenger	August 24, 2017	https://thehackernews.com/2017/08/facebook-virus-hacking.html
8 More Chrome Extensions Hijacked to Target 4.8 Million Users	August 16, 2017	https://thehackernews.com/2017/08/chrome-extension-hacking.html
Warning: Two Dangerous Ransomware Are Back – Protect Your Computers	August 15, 2017	https://thehackernews.com/2017/08/locky-mamba-ransomware.html
How Just Opening A Malicious PowerPoint File Could Compromise Your PC	August 15, 2017	https://thehackernews.com/2017/08/powerpoint-malware-ms-office.html
Ukrainian Man Arrested For Distributing NotPetya Ransomware And Helping Tax Evaders	August 11, 2017	https://thehackernews.com/2017/08/ukraine-petya-ransomware-hacker.html
CouchPotato: CIA Hacking Tool to Remotely Spy On Video Streams in Real-Time	August 10, 2017	https://thehackernews.com/2017/08/cia-hacking-tool-video.html
Self-Driving Cars Can Be Hacked By Just Putting Stickers On Street Signs	August 09, 2017	https://thehackernews.com/2017/08/self-driving-car-hacking.html
Companies Could Face $22 Million Fine If They Fail to Protect Against Hackers	August 09, 2017	https://thehackernews.com/2017/08/data-breach-security-law.html
Experts Unveil Cyber Espionage Attacks by CopyKittens Hackers	July 25, 2017	https://thehackernews.com/2017/07/opykittens-cyber-espionage.html
British Hacker Admits Using Mirai Botnet to DDoS Deutsche Telekom	July 25, 2017	https://thehackernews.com/2017/07/mirai-botnet-ddos.html
New Ransomware Threatens to Send Your Internet History & Private Pics to All Your Friends	July 13, 2017	https://thehackernews.com/2017/07/leakerlocker-android-ransomware.html
Private Decryption Key For Original Petya Ransomware Released	July 07, 2017	https://thehackernews.com/2017/07/petya-ransomware-decryption-key.html
[Video] Ukrainian Police Seize Servers of Software Firm Linked to NotPetya Cyberattack	July 06, 2017	https://thehackernews.com/2017/07/notpetya-ransomware-police-raid.html
Largest Cryptocurrency Exchange Hacked! Over $1 Million Worth Bitcoin and Ether Stolen	July 05, 2017	https://thehackernews.com/2017/07/bitcoin-ethereum-cryptocurrency-exchange.html
UK Teenager, Aged 18, Charged With Running DDoS-For-Hire Service	July 04, 2017	https://thehackernews.com/2017/07/ddoS-for-hire-service-hack.html
Original Author of Petya Ransomware is Back & He Wants to Help NotPetya Victims	June 29, 2017	https://thehackernews.com/2017/06/petya-ransomware-decryption-key.html
Turns Out New Petya is Not a Ransomware, It's a Destructive Wiper Malware	June 29, 2017	https://thehackernews.com/2017/06/petya-ransomware-wiper-malware.html
WikiLeaks Reveals How CIA Malware Tracks Geo-Location of its Targeted	June 28, 2017	https://thehackernews.com/2017/06/wikileaks-cia-malware-geolocation.html
'Shadow Brokers' Threatens to Unmask A Hacker Who Worked With NSA	June 28, 2017	https://thehackernews.com/2017/06/shadowbrokers-nsa-hacker.html
Petya Ransomware Spreading Rapidly Worldwide, Just Like WannaCry	June 27, 2017	https://thehackernews.com/2017/06/petya-ransomware-attack.html
UK Parliament Hit by Cyberattack, Up to 90 MPs' E-mail Accounts Hacked	June 26, 2017	https://thehackernews.com/2017/06/uk-parliament-emails-hacked.html
New Fileless Ransomware with Code Injection Ability Detected in the Wild	June 16, 2017	https://thehackernews.com/2017/06/fileless-ransomware-code-injection.html
Dangerous Malware Discovered that Can Take Down Electric Power Grids	June 12, 2017	https://thehackernews.com/2017/06/electric-power-grid-malware.html
First-Ever Data Stealing Malware Found Using Intel AMT Tool to Bypass Firewall	June 09, 2017	https://thehackernews.com/2017/06/intel-amt-firewall-bypass.html
Putin: Hackers Are Like Artists, Who Wake Up In A Good Mood & Start Painting	June 02, 2017	https://thehackernews.com/2017/06/putin-russian-hackers.html
Russian Hackers Made 'Tainted Leaks' a Thing — Phishing to Propaganda	May 29, 2017	https://thehackernews.com/2017/05/hackers-tainted-leaks.html
More Hacking Groups Found Exploiting SMB Flaw Weeks Before WannaCry	May 19, 2017	https://thehackernews.com/2017/05/eternalblue-smb-exploit.html
DocuSign Data Breach Led to Targeted Email Malware Campaign	May 17, 2017	https://thehackernews.com/2017/05/DocuSign-data-breach.html
Google Researcher Finds Link Between WannaCry Attacks and North Korea	May 16, 2017	https://thehackernews.com/2017/05/wannacry-lazarus-north-korea.html
WannaCry Ransomware: Everything You Need To Know Immediately	May 15, 2017	https://thehackernews.com/2017/05/how-to-wannacry-ransomware.html
WannaCry Kill-Switch(ed)? It's Not Over! WannaCry 2.0 Ransomware Arrives	May 14, 2017	https://thehackernews.com/2017/05/wannacry-ransomware-cyber-attack.html
Three Chinese Hackers Fined $9 Million for Stealing Trade Secrets	May 11, 2017	https://thehackernews.com/2017/05/chinese-hacker-trade-secrets.html
Warning! Don't Click that Google Docs Link You Just Received in Your Email	May 04, 2017	https://thehackernews.com/2017/05/google-docs-phishing-email.html
Hack'em If You Can — U.S. Air Force launches Bug Bounty Program	April 27, 2017	https://thehackernews.com/2017/04/hack-the-air-force.html
Leaked NSA Hacking Tools Being Used to Hack Thousands of Vulnerable Windows PCs	April 22, 2017	https://thehackernews.com/2017/04/windows-hacking-tools.html
To Protect Your Devices, A Hacker Wants to Hack You Before Someone Else Does	April 19, 2017	https://thehackernews.com/2017/04/vigilante-hacker-iot-botnet.html
Russian Hacker Selling Cheap Ransomware-as-a-Service On Dark Web	April 18, 2017	https://thehackernews.com/2017/04/ransomware-as-a-service.html
Here's How Hacker Activated All Dallas Emergency Sirens On Friday Night	April 13, 2017	https://thehackernews.com/2017/04/emergency-tornado-siren-hack.html
U.S. Takes Down Kelihos Botnet After Its Russian Operator Arrested in Spain	April 11, 2017	https://thehackernews.com/2017/04/kelihos-botnet-russian-hacker.html
Symantec Connects 40 Cyber Attacks to CIA Hacking Tools Exposed by Wikileaks	April 11, 2017	https://thehackernews.com/2017/04/cia-longhorn-hacking.html
Hacker Caused Panic in Dallas by Turning ON Every Emergency Siren at Once	April 10, 2017	https://thehackernews.com/2017/04/dallas-tornado-siren-hack.html
WikiLeaks Reveals CIA's Grasshopper Windows Hacking Framework	April 07, 2017	https://thehackernews.com/2017/04/wikileaks-cia-malware.html
U.S. Trade Group Hacked by Chinese Hackers ahead of Trump-Xi Trade Summit	April 06, 2017	https://thehackernews.com/2017/04/hacking-trump-xi-trade.html
WikiLeaks Reveals 'Marble' Source Code that CIA Used to Frame Russia and China	April 01, 2017	https://thehackernews.com/2017/03/cia-marble-framework.html
Widespread Email Scam Targets Github Developers with Dimnie Trojan	March 30, 2017	https://thehackernews.com/2017/03/github-email-scam.html
Russian Hacker Pleads Guilty to Developing and Distributing Citadel Trojan	March 23, 2017	https://thehackernews.com/2017/03/citadel-trojan-hacker.html
Hundreds of High-Profile Twitter Accounts Hacked through 3rd-Party App	March 15, 2017	https://thehackernews.com/2017/03/twitter-account-hack.html
Proposed Bill Would Legally Allow Cyber Crime Victims to Hack Back	March 08, 2017	https://thehackernews.com/2017/03/hacking-back-hackers.html
StoneDrill Disk Wiping Malware Found Targeting European Industries	March 07, 2017	https://thehackernews.com/2017/03/stonedrill-data-wiping-malware.html
Database of 1.4 Billion Records leaked from World's Biggest Spam Networks	March 06, 2017	https://thehackernews.com/2017/03/email-marketing-database.html
Yahoo Reveals 32 Million Accounts Were Hacked Using 'Cookie Forging Attack'	March 02, 2017	https://thehackernews.com/2017/03/yahoo-cookie-forging-hack.html
Unpatched Python and Java Flaws Let Hackers Bypass Firewall Using FTP Injection	February 21, 2017	https://thehackernews.com/2017/02/python-java-ftp-protocol-injection.html
Malware Hijacks Microphones to Spy On Ukrainian Businesses, Scientists and Media	February 21, 2017	https://thehackernews.com/2017/02/ukraine-russia-hacking_20.html
President Donald Trump's Website Hacked; Defaced By Iraqi Hacker	February 20, 2017	https://thehackernews.com/2017/02/donald-trump-website-hacked.html
Hackers Are Using Android Malware To Spy On Israeli Military Personnel	February 17, 2017	https://thehackernews.com/2017/02/android-malware-israeli-military.html
This Ransomware Malware Could Poison Your Water Supply If Not Paid	February 17, 2017	https://thehackernews.com/2017/02/scary-scada-ransomware.html
New MacOS Malware linked to Russian Hackers Can Steal Passwords & iPhone Backups	February 16, 2017	https://thehackernews.com/2017/02/xagent-malware-apt28.html
New Windows Trojan Spreads MIRAI Malware To Hack More IoT Devices	February 10, 2017	https://thehackernews.com/2017/02/mirai-iot-botnet-windows.html
"New ""Fileless Malware"" Targets Banks and Organizations Spotted in the Wild"	February 08, 2017	https://thehackernews.com/2017/02/fileless-malware-bank.html
Thousands of WordPress Sites Hacked Using Recently Disclosed Vulnerability	February 08, 2017	https://thehackernews.com/2017/02/wordpress-hack-seo.html
Polish Banks Hacked using Malware Planted on their own Government Site	February 07, 2017	https://thehackernews.com/2017/02/bank-hacking-malware.html
"Radio Stations Hacked to Play ""F**k Donald Trump"" on Repeat Across the Country"	February 03, 2017	https://thehackernews.com/2017/02/radio-station-trump-hack.html
Over 70% of Washington DC's CCTV Were Hacked Before Trump Inauguration	January 30, 2017	https://thehackernews.com/2017/01/ransomware-cctv-hack.html
Ransomware Hijacks Hotel Smart Keys to Lock Guests Out of their Rooms	January 29, 2017	https://thehackernews.com/2017/01/ransomware-hotel-smart-lock.html
NCIIPC: It's Time to Step Forward And Protect Our Critical Infrastructures from Cyber Attacks	January 27, 2017	https://thehackernews.com/2017/01/protect-critical-infrastructure.html
Hackers threaten to take down Xbox Live and PSN on Christmas Day	December 24, 2016	https://thehackernews.com/2016/12/christmas-ddos-attack.html
Rule 41 — FBI Gets Expanded Power to Hack any Computer in the World	December 01, 2016	https://thehackernews.com/2016/11/fbi-rule-41-hacking.html
Password Manager Pro — Easiest Way to Keep Enterprises Secure	December 01, 2016	https://thehackernews.com/2016/11/enterprise-password-manager.html
Cyber Attack Knocks Nearly a Million Routers Offline	November 29, 2016	https://thehackernews.com/2016/11/mirai-router-offline.html
3 Mobile UK Hacked – 6 Million Customers' Private Data at risk	November 18, 2016	https://thehackernews.com/2016/11/3-mobile-uk-hacked.html
Dutch Hacker Who Almost Broke The Internet Escapes Jail	November 15, 2016	https://thehackernews.com/2016/11/ddos-internet.html
Warning: Beware of Post-Election Phishing Emails Targeting NGOs and Think Tanks	November 11, 2016	https://thehackernews.com/2016/11/election-trump-phishing-malware.html
DDoS Attack Takes Down Central Heating System Amidst Winter In Finland	November 09, 2016	https://thehackernews.com/2016/11/heating-system-hacked.html
More Insights On Alleged DDoS Attack Against Liberia Using Mirai Botnet	November 06, 2016	https://thehackernews.com/2016/11/ddos-attack-mirai-liberia.html
Hundreds Of Operations Canceled After Malware Hacks Hospitals Systems	November 03, 2016	https://thehackernews.com/2016/11/hospital-cyber-attack-virus.html
19-Year-Old Teenage Hacker Behind DDoS-for-Hire Service Pleads Guilty	November 02, 2016	https://thehackernews.com/2016/11/titanium-stresser-ddos-tool.html
Shadow Brokers reveals list of Servers Hacked by the NSA	October 31, 2016	https://thehackernews.com/2016/10/nsa-shadow-brokers-hacking.html
Friday's Massive DDoS Attack Came from Just 100,000 Hacked IoT Devices	October 27, 2016	https://thehackernews.com/2016/10/ddos-attack-mirai-iot.html
An Army of Million Hacked IoT Devices Almost Broke the Internet Today	October 22, 2016	https://thehackernews.com/2016/10/iot-dyn-ddos-attack.html
Massive DDoS Attack Against Dyn DNS Service Knocks Popular Sites Offline	October 21, 2016	https://thehackernews.com/2016/10/dyn-dns-ddos.html
Dirty COW — Critical Linux Kernel Flaw Being Exploited in the Wild	October 21, 2016	https://thehackernews.com/2016/10/linux-kernel-exploit.html
Breaking — Russian Hacker Responsible for LinkedIn Data Breach Arrested by FBI	October 20, 2016	https://thehackernews.com/2016/10/linkedin-russian-hacker-arrested.html
Russian Hacker who was wanted by FBI arrested in Prague	October 19, 2016	https://thehackernews.com/2016/10/russian-hacker-fbi.html
FBI is Investigating Theft of $1.3 Million in Bitcoin from a Massachusetts Man	October 15, 2016	https://thehackernews.com/2016/10/bitcoin-hacked.html
12-Year-Old SSH Bug Exposes More than 2 Million IoT Devices	October 14, 2016	https://thehackernews.com/2016/10/sshowdown-iot-security.html
Classified U.S. Defense Network Outage Hits Air Force's Secret Drone Operations	October 13, 2016	https://thehackernews.com/2016/10/drone-siprnet-defence-network.html
Searching for Best Encryption Tools? Hackers are Spreading Malware Through Fake Software	October 11, 2016	https://thehackernews.com/2016/10/best-encryption-tools.html
37-Year-Old 'Syrian Electronic Army' Hacker Pleads Guilty in US court	September 29, 2016	https://thehackernews.com/2016/09/syrian-electronic-army-hacker.html
Two US State Election Systems Hacked to Steal Voter Databases — FBI Warns	August 30, 2016	https://thehackernews.com/2016/08/election-system-hack.html
ATMs in Thailand Hacked; 12 Million Baht Stolen; 10,000 ATMs Prone to Hackers	August 24, 2016	https://thehackernews.com/2016/08/thailand-atm-hack.html
Warning — Bitcoin Users Could Be Targeted by State-Sponsored Hackers	August 19, 2016	https://thehackernews.com/2016/08/bitcoin-software-hack.html
DDoSCoin — New Crypto-Currency Pays Users for Participating in DDoS Attacks	August 14, 2016	https://thehackernews.com/2016/08/ddoscoin-cryptocurrency.html
Bitcoin Exchange Offers $3.5 Million Reward for Information of Stolen Bitcoins	August 14, 2016	https://thehackernews.com/2016/08/bitcoin-exchange-hack.html
Bitcoin Price Drops 20% After $72 Million in Bitcoin Stolen from Bitfinex Exchange	August 03, 2016	https://thehackernews.com/2016/08/bitcoin-exchange-price.html
Pokémon GO Creator's Twitter Account Hacked — Pika, Pikaaaa!	August 01, 2016	https://thehackernews.com/2016/07/pokemon-go-hack.html
Hillary Clinton's Presidential Campaign also Hacked in Attack on Democratic Party	July 30, 2016	https://thehackernews.com/2016/07/hillary-clinton-hacked.html
Using VPN in the UAE? You'll Be Fined Up To $545,000 If Get Caught!	July 29, 2016	https://thehackernews.com/2016/07/vpn-is-illegal-in-uae.html
That's A Clever Hack! How anyone could make Money from Google and Microsoft	July 18, 2016	https://thehackernews.com/2016/07/hack-make-money.html
Critical Print Spooler Bug allows Attackers to Hack any version of Microsoft Windows	July 13, 2016	https://thehackernews.com/2016/07/printer-security-update.html
Over 1000 Wendy's Restaurants Hit by Credit Card Hackers	July 08, 2016	https://thehackernews.com/2016/07/over-1000-wendys-restaurants-hit-by.html
Zero-Day Warning! Ransomware targets Microsoft Office 365 Users	June 28, 2016	https://thehackernews.com/2016/06/ransomware-msoffice.html
North Korean Hackers Steal thousands of Military files from S. Korea	June 13, 2016	https://thehackernews.com/2016/06/north-korean-hackers.html
University Pays Hackers $20,000 to get back its Ransomware Infected Files	June 08, 2016	https://thehackernews.com/2016/06/university-ransomware.html
Ecuador Bank Hacked — $12 Million Stolen in 3rd Attack on SWIFT System	May 21, 2016	https://thehackernews.com/2016/05/swift-banking-hack.html
U.S. developing Technology to Identify and Track Hackers Worldwide 	May 06, 2016	https://thehackernews.com/2016/05/darpa-trace-hacker.html
Ransomware Virus Shuts Down Electric and Water Utility	April 30, 2016	https://thehackernews.com/2016/04/power-ransomware-attack.html
PLATINUM Hackers Hijack Windows Hotpatching to Stay Hidden	April 28, 2016	https://thehackernews.com/2016/04/windows-hotpatching-malware.html
DDoS Extortionists made $100,000 without Launching a Single Attack	April 26, 2016	https://thehackernews.com/2016/04/ddos-extortionist-ransom.html
Advanced Malware targeting Internet of the Things and Routers	March 31, 2016	https://thehackernews.com/2016/03/internet-of-thing-malware.html
The 7 Most Wanted Iranian Hackers By the FBI	March 25, 2016	https://thehackernews.com/2016/03/fbi-wanted-hackers.html
NSA Data Center Experiencing 300 Million Hacking Attempts Per Day	February 23, 2016	https://thehackernews.com/2016/02/nsa-utah-data-center.html
Israeli Power Grid Authority Suffers Massive Cyber Attack	January 27, 2016	https://thehackernews.com/2016/01/power-grid-cyberattack.html
602 Gbps! This May Have Been the Largest DDoS Attack in History	January 09, 2016	https://thehackernews.com/2016/01/biggest-ddos-attack.html
Hackers Install Free SSL Certs from Let's Encrypt On Malicious Web Sites	January 07, 2016	https://thehackernews.com/2016/01/free-ssl-certificate-malware.html
Hackers Cause World's First Power Outage with Malware	January 05, 2016	https://thehackernews.com/2016/01/Ukraine-power-system-hacked.html
Anonymous Declares War On Donald Trump — #OpTrump	December 12, 2015	https://thehackernews.com/2015/12/anonymous-donald-trump.html
Someone Just Tried to Take Down Internet's Backbone with 5 Million Queries/Sec	December 10, 2015	https://thehackernews.com/2015/12/dns-root-servers-ddos-attack.html
How to Build a Successful Incident Response Plan	November 13, 2015	https://thehackernews.com/2015/11/how-to-incident-response-plan.html
What is Threat Intelligence and How It Helps to Identify Security Threats	November 07, 2015	https://thehackernews.com/2015/11/what-is-cyber-threat-intelligence.html
Duuzer Trojan: A New Backdoor Targeting South Korean Organizations	October 27, 2015	https://thehackernews.com/2015/10/computer-malware-attack.html
More than 250 iOS Apps Caught Using Private APIs to Collect Users' Private Data	October 20, 2015	https://thehackernews.com/2015/10/apple-ios-malware-apps.html
Cisco Takes Down Ransomware Operation Generating $30 Million in Revenue For Hackers	October 07, 2015	https://thehackernews.com/2015/10/ransomware-hacking.html
YiSpecter — First iOS Malware that Attacks both: Non-jailbroken and Jailbroken Devices	October 05, 2015	https://thehackernews.com/2015/10/ios-malware-attack.html
Data Breach Day — Patreon (2.3M), T-Mobile (15M) and Scottrade (4.6M) — HACKED!	October 03, 2015	https://thehackernews.com/2015/10/data-breach-hacking.html
How to Freeze Credit Report To Protect Yourself Against Identity Theft	October 03, 2015	https://thehackernews.com/2015/10/howto-Freeze-Credit-Report.html
Experian Breach: 15 Million T-Mobile Customers' Data Hacked	October 03, 2015	https://thehackernews.com/2015/10/experian-tmobile-hack.html
New Botnet Hunts for Linux — Launching 20 DDoS Attacks/Day at 150Gbps	September 30, 2015	https://thehackernews.com/2015/09/xor-ddos-attack.html
Pirate Bay co-founder Gottfrid Svartholm, aka Anakata, Released from Prison	September 29, 2015	https://thehackernews.com/2015/09/pirate-bay-gottfrid.html
Warning! Popular Apple Store Apps Infected with Data-Theft Malware	September 21, 2015	https://thehackernews.com/2015/09/apple-apps-malware.html
These Top 7 Brutal Cyber Attacks Prove 'No One is Immune to Hacking' — Part II	September 08, 2015	https://thehackernews.com/2015/09/top-cyber-attacks-2.html
These Top 7 Brutal Cyber Attacks Prove 'No One is Immune to Hacking' — Part I	September 08, 2015	https://thehackernews.com/2015/09/top-cyber-attacks-1.html
FBI's Cyber Task Force Identifies Stealthy FF-RATs used in Cyber Attack	September 02, 2015	https://thehackernews.com/2015/09/stealthy-malware-cyber-attack.html
Researchers to Share Details of Cyber-Terrorists Targeting Indian Government Officials	August 08, 2015	https://thehackernews.com/2015/08/hacker-cyber-terrorism.html
This Antenna Can Remotely Steal Data From Devices using Sound Waves	August 06, 2015	https://thehackernews.com/2015/08/radio-signal-hacking-computer.html
Global Internet Authority — ICANN Hacked Again!	August 06, 2015	https://thehackernews.com/2015/08/icann-hacked.html
SSL Encryption — Securing Internet of Things (IoT)	August 06, 2015	https://thehackernews.com/2015/08/ssl-encryption-internet-of-things.html
Operation Lotus Blossom APT - Elise Malware	August 04, 2015	https://thehackernews.com/2015/08/elise-malware-hacking.html
Most Vulnerable Smart Cities to Cyber Attack on Internet of Things (IoT)	July 31, 2015	https://thehackernews.com/2015/07/smart-city-cyber-attack.html
All Smartwatches are vulnerable to Hackers	July 25, 2015	https://thehackernews.com/2015/07/smartwatch-hacking.html
Hacking Team: We're Victim of a Criminal Cyber Attack	July 23, 2015	https://thehackernews.com/2015/07/hacking-team-press-statement.html
Is China Behind the Massive Data Theft of 4 Million U.S. Officials?	June 06, 2015	https://thehackernews.com/2015/06/china-data-theft.html
Hola — A widely popular Free VPN service used as a Giant Botnet	May 29, 2015	https://thehackernews.com/2015/05/hola-widely-popular-free-vpn-service.html
Volatile Cedar — Global Cyber Espionage Campaign Discovered	May 29, 2015	https://thehackernews.com/2015/05/volatile-cedar-global-cyber-espionage_29.html
Venom Vulnerability Exposes Most Data Centers to Cyber Attacks	May 14, 2015	https://thehackernews.com/2015/05/venom-vulnerability.html
Crazy! Hacker Implants NFC Chip In His Hand To Hack Android Phones	April 28, 2015	https://thehackernews.com/2015/04/nfc-chip-hack-android.html
Anonymous Hackers Target Israeli Websites and Leak Credentials	April 07, 2015	https://thehackernews.com/2015/04/anonymous-cyber-attack-israel.html
Anonymous Hackers Threaten Israel with 'Electronic-Holocaust' on 7th April	March 31, 2015	https://thehackernews.com/2015/03/anonymous-hacker-israel.html
Hacktivist Group Anonymous (#OpISIS) Takes Down Islamic State (ISIS) Social Media Accounts	February 09, 2015	https://thehackernews.com/2015/02/anonymous-isis-cyber-attack.html
Anthem Data Breach — 6 Things You Need To Know	February 07, 2015	https://thehackernews.com/2015/02/anthem-data-breach.html
FBI Director says 'Sloppy' Sony Hackers Left Clues that Point to North Korea	January 08, 2015	https://thehackernews.com/2015/01/fbi-sony-hacker-north-korea.html
Bitstamp Bitcoin Exchange Hacked, $5 Million Stolen in Hack Attack	January 06, 2015	https://thehackernews.com/2015/01/bitstamp-bitcoin-exchange-hacked.html
Beware: Fake 'The Interview' App Affects Android Users	December 28, 2014	https://thehackernews.com/2014/12/movie-the-interview-android.html
South Korean Nuclear Power Plant Hacked	December 24, 2014	https://thehackernews.com/2014/12/Korea-nuclear-power-plant-hacked.html
Blackhat – Upcoming Cyber Thriller Movie	December 15, 2014	https://thehackernews.com/2014/12/blackhat-hacker-movie-2015.html
Las Vegas Sands' Casino Network hit by Destructive Malware	December 12, 2014	https://thehackernews.com/2014/12/las-vegas-casino-hacked.html
Sony Pictures Employees Receive Threatening Email After Hack	December 06, 2014	https://thehackernews.com/2014/12/Sony-Hack-Cyber-Attack.html
Sony Pictures Hack — 5 Things You Need To Know	December 02, 2014	https://thehackernews.com/2014/12/sony-pictures-hack.html
BASHLITE Malware leverages ShellShock Bug to Hijack Devices Running BusyBox	November 17, 2014	https://thehackernews.com/2014/11/bashlite-malware-leverages-shellshock.html
Privacy Tools — Tor Browser 4.0 and Tails 1.2 Update Released	October 18, 2014	https://thehackernews.com/2014/10/privacy-tools-tor-browser-40-and-tails.html
Chinese Hackers Hacked Into U.S. Defense Contractors 20 Times In Just One Year	September 18, 2014	https://thehackernews.com/2014/09/chinese-hackers-hacked-into-us-defense_18.html
Millions of WordPress and Drupal Websites Vulnerable to DoS Attack	August 07, 2014	https://thehackernews.com/2014/08/millions-of-wordpress-and-drupal.html
"How Russian Hackers Placed ""Digital Bomb"" Into the NASDAQ"	July 21, 2014	https://thehackernews.com/2014/07/how-russian-hackers-placed-digital-bomb.html
FBI — Botnets Infecting 18 Computers per Second. But How Many of Them NSA Holds?	July 17, 2014	https://thehackernews.com/2014/07/fbi-botnets-infecting-18-computers-per.html
Android 4.3 and Earlier versions Vulnerable to Critical Code-Execution Flaw	June 27, 2014	https://thehackernews.com/2014/06/android-43-and-earlier-versions.html
Feedly and Evernote Hit by DDoS Attacks, Extortion Demands	June 12, 2014	https://thehackernews.com/2014/06/feedly-and-evernote-hit-by-ddos-attacks.html
eBay Hacked, Change your Account Password Now	May 21, 2014	https://thehackernews.com/2014/05/ebay-hacked-change-your-account.html
Terrorist Group Al-Qaeda Uses New Encryption Softwares After NSA Revelations	May 15, 2014	https://thehackernews.com/2014/05/al-qaeda-encryption-tool.html
Iranian Ajax Security Team targets US Defense Industry	May 14, 2014	https://thehackernews.com/2014/05/iranian-ajax-security-team-targets-us.html
Air Traffic Control System Failure Caused by Memory Shortage - A Cyber Attack?	May 13, 2014	https://thehackernews.com/2014/05/air-traffic-control-system-failure.html
France Telecom Orange Hacked Again, Personal Details of 1.3 Million Customers Stolen	May 07, 2014	https://thehackernews.com/2014/05/france-telecom-orange-hacked-again.html
Anonymous Hacker Charged with CyberStalking Faces 440 Years in Jail	May 02, 2014	https://thehackernews.com/2014/05/Anonymous-Hacker-Charged-with-CyberStalking.html
New Zero-Day Vulnerability CVE-2014-1776 Affects all Versions of Internet Explorer Browser	April 27, 2014	https://thehackernews.com/2014/04/new-zero-day-vulnerability-cve-2014.html
Vulnerability Allows Anyone to DDoS Websites Using Facebook Servers	April 25, 2014	https://thehackernews.com/2014/04/vulnerability-allows-anyone-to-ddos.html
Satellite Communication (SATCOM) Devices Vulnerable to Hackers	April 18, 2014	https://thehackernews.com/2014/04/satellite-communication-satcom-devices.html
German Aerospace Center targeted by Self-Destructing Spyware	April 15, 2014	https://thehackernews.com/2014/04/Spyware-german-aerospace-center-cyber-espionage.html
APT Groups Return - Chinese Hackers Resume Cyber Espionage Operations	April 11, 2014	https://thehackernews.com/2014/04/apt-groups-return-chinese-hackers.html
Philips Smart TVs vulnerable to Screen Hijack and Cookie Theft	March 29, 2014	https://thehackernews.com/2014/03/philips-smart-tvs-vulnerable-to-screen_29.html
